"reaction","days","subj"
250.4843006728236,9,"S000534"
265.092480508353,0,"S000535"
248.84723215611663,1,"S000535"
204.97218842588515,2,"S000535"
220.78746325555466,3,"S000535"
258.3935933032343,4,"S000535"
245.04726629748117,5,"S000535"
298.6268074487218,6,"S000535"
292.8656380093597,7,"S000535"
290.3329398232221,8,"S000535"
315.0674894615523,9,"S000535"
277.57567908415956,0,"S000536"
281.53184201666267,1,"S000536"
307.80046831352695,2,"S000536"
315.7767752267754,3,"S000536"
295.95676488100236,4,"S000536"
344.3669614741429,5,"S000536"
277.20310554529516,6,"S000536"
293.52467484534674,7,"S000536"
265.4514765292303,8,"S000536"
294.4002806046054,9,"S000536"
233.2592474831506,0,"S000537"
232.28401042123258,1,"S000537"
259.4546531269729,2,"S000537"
257.460108709696,3,"S000537"
284.0238223598322,4,"S000537"
261.4423128146918,5,"S000537"
305.04662349872507,6,"S000537"
248.4879146653416,7,"S000537"
302.28208327185104,8,"S000537"
333.74528163710056,9,"S000537"
216.00177941200002,0,"S000538"
252.3103642231627,1,"S000538"
236.56277509421886,2,"S000538"
255.41748013978628,3,"S000538"
231.1731806385717,4,"S000538"
273.92211479180395,5,"S000538"
262.7201790944308,6,"S000538"
306.6703116918289,7,"S000538"
252.10450092258412,8,"S000538"
317.6790161476539,9,"S000538"
237.3216841765149,0,"S000539"
244.36156704468326,1,"S000539"
258.08825566313914,2,"S000539"
278.8525537769569,3,"S000539"
249.7349993608236,4,"S000539"
276.1636911419757,5,"S000539"
267.7393164173983,6,"S000539"
255.01769738921564,7,"S000539"
290.5592971348947,8,"S000539"
292.63441841526424,9,"S000539"
298.80851926682584,0,"S000540"
330.06670411608025,1,"S000540"
314.30447774307845,2,"S000540"
282.0662152632797,3,"S000540"
293.4632061595255,4,"S000540"
288.0026983853006,5,"S000540"
364.61476446244814,6,"S000540"
316.28758882585015,7,"S000540"
305.6448522870051,8,"S000540"
302.9030161679042,9,"S000540"
210.02205164288068,0,"S000541"
246.16755248230572,1,"S000541"
292.5270499542351,2,"S000541"
282.886070168089,3,"S000541"
301.45990679073645,4,"S000541"
347.65846206337784,5,"S000541"
345.4820512498551,6,"S000541"
328.33913200414617,7,"S000541"
326.9498345199645,8,"S000541"
365.7356437630364,9,"S000541"
308.1566227844637,0,"S000542"
269.0893101656412,1,"S000542"
299.8766982143561,2,"S000542"
288.9850350792556,3,"S000542"
297.54053601906566,4,"S000542"
284.0508233875931,5,"S000542"
319.68862414718683,6,"S000542"
274.62417638835484,7,"S000542"
307.71301675232166,8,"S000542"
347.9361553222868,9,"S000542"
219.14390641724296,0,"S000543"
321.8340115876173,1,"S000543"
244.65835163113354,2,"S000543"
317.2982067714024,3,"S000543"
335.89856691101494,4,"S000543"
314.0986416898307,5,"S000543"
406.1558615483891,6,"S000543"
411.7425576335515,7,"S000543"
373.61955881144763,8,"S000543"
344.65003887467844,9,"S000543"
289.1730494942832,0,"S000544"
283.05566973739735,1,"S000544"
300.34983523132803,2,"S000544"
258.7898819584951,3,"S000544"
306.22041862042505,4,"S000544"
407.77555058827375,5,"S000544"
305.34544161139775,6,"S000544"
356.22070067093847,7,"S000544"
332.98318305270874,8,"S000544"
359.3957522349465,9,"S000544"
208.79599380600925,0,"S000545"
240.6164988871608,1,"S000545"
259.7762244189707,2,"S000545"
261.7622364670739,3,"S000545"
259.17000515611943,4,"S000545"
342.6392652817235,5,"S000545"
265.3026792067964,6,"S000545"
322.3303872848542,7,"S000545"
314.36411724930093,8,"S000545"
341.2941976288431,9,"S000545"
214.31486899341317,0,"S000546"
291.6461236023584,1,"S000546"
246.2461976486718,2,"S000546"
340.278231205979,3,"S000546"
340.7902819028094,4,"S000546"
348.4212832165467,5,"S000546"
366.7953578304544,6,"S000546"
379.9338179204052,7,"S000546"
387.0833633242814,8,"S000546"
415.6141117891839,9,"S000546"
285.11425203005473,0,"S000547"
255.51627698591446,1,"S000547"
237.00301450446932,2,"S000547"
296.8233230051983,3,"S000547"
280.1350516081463,4,"S000547"
316.9385466453539,5,"S000547"
251.04890231424795,6,"S000547"
317.48010952640595,7,"S000547"
267.6201352072829,8,"S000547"
271.3822413372699,9,"S000547"
213.3191433116163,0,"S000548"
227.8902927907096,1,"S000548"
246.52468938913427,2,"S000548"
262.4183927206644,3,"S000548"
281.8517193708717,4,"S000548"
264.7877476612367,5,"S000548"
249.18341834421108,6,"S000548"
274.6291982028884,7,"S000548"
285.52849704416167,8,"S000548"
282.1123812234059,9,"S000548"
290.1173076794221,0,"S000549"
266.6275801431487,1,"S000549"
292.3312554860984,2,"S000549"
384.4397834294925,3,"S000549"
272.25804752900314,4,"S000549"
335.87407464194405,5,"S000549"
363.4429952060596,6,"S000549"
386.48102904472825,7,"S000549"
377.87107468327076,8,"S000549"
407.6071421758974,9,"S000549"
310.5544126129603,0,"S000550"
240.2468687889246,1,"S000550"
305.68527470968667,2,"S000550"
275.5767770440298,3,"S000550"
330.50301057421393,4,"S000550"
319.09341733300613,5,"S000550"
313.23645342730777,6,"S000550"
368.16339063689253,7,"S000550"
318.37243388662034,8,"S000550"
347.767981068438,9,"S000550"
267.1946238309205,0,"S000551"
283.06778894144514,1,"S000551"
320.3379395468411,2,"S000551"
348.8168351369968,3,"S000551"
392.3039842854824,4,"S000551"
358.96494351380727,5,"S000551"
396.69077275158503,6,"S000551"
428.59445079587385,7,"S000551"
417.1442426586838,8,"S000551"
462.0323398115912,9,"S000551"
163.96446493481216,0,"S000552"
247.75442943632888,1,"S000552"
208.28308197299827,2,"S000552"
255.2026141340827,3,"S000552"
300.6644877334451,4,"S000552"
293.1782121944624,5,"S000552"
321.9197272936875,6,"S000552"
335.3564703047867,7,"S000552"
391.2939301744667,8,"S000552"
370.1953865580678,9,"S000552"
306.0864358359863,0,"S000553"
282.7692080127725,1,"S000553"
298.42010834215597,2,"S000553"
314.00338459196354,3,"S000553"
301.58049194356863,4,"S000553"
348.7828452907177,5,"S000553"
356.58434925107133,6,"S000553"
375.3704657480888,7,"S000553"
366.9352310164808,8,"S000553"
334.03173008394515,9,"S000553"
245.18406530568106,0,"S000554"
286.28844271107835,1,"S000554"
226.49587259495064,2,"S000554"
278.2274555103299,3,"S000554"
294.497059836483,4,"S000554"
296.2245057311461,5,"S000554"
311.15547034570903,6,"S000554"
346.9525238496248,7,"S000554"
341.51479964051936,8,"S000554"
318.26536072557025,9,"S000554"
249.19433643586478,0,"S000555"
273.3331060903794,1,"S000555"
291.05015840916604,2,"S000555"
323.6224588015636,3,"S000555"
276.6767747337001,4,"S000555"
282.8246830139112,5,"S000555"
320.7444296026428,6,"S000555"
289.4173223871415,7,"S000555"
298.9633857881663,8,"S000555"
346.25568917173183,9,"S000555"
268.7911721124215,0,"S000556"
267.83077309011696,1,"S000556"
276.85480786538994,2,"S000556"
255.0240918858255,3,"S000556"
333.5914066116484,4,"S000556"
346.1499375664335,5,"S000556"
358.2121754723456,6,"S000556"
415.2319455511761,7,"S000556"
371.15941964550404,8,"S000556"
368.82715057702444,9,"S000556"
248.42694323364972,0,"S000557"
231.86925250379664,1,"S000557"
258.3241850547943,2,"S000557"
228.43603122202308,3,"S000557"
263.22737344288527,4,"S000557"
288.60460470866445,5,"S000557"
307.48500999366587,6,"S000557"
316.6199437769305,7,"S000557"
306.80386989490927,8,"S000557"
321.12933959886277,9,"S000557"
274.6475218510608,0,"S000558"
276.1638173163969,1,"S000558"
307.1552121161407,2,"S000558"
282.4535685222362,3,"S000558"
324.4392548615432,4,"S000558"
308.1452232146511,5,"S000558"
331.05837093885043,6,"S000558"
354.4638691590768,7,"S000558"
343.56547428887245,8,"S000558"
327.2141335644698,9,"S000558"
248.2641006209132,0,"S000559"
266.7573334127445,1,"S000559"
277.1774337413923,2,"S000559"
276.2088749924558,3,"S000559"
297.3615103749746,4,"S000559"
316.2913230565302,5,"S000559"
269.3205920185443,6,"S000559"
307.1097399326557,7,"S000559"
316.29477840241975,8,"S000559"
329.9122611865013,9,"S000559"
301.0023792739919,0,"S000560"
304.33950266138095,1,"S000560"
303.55694144981305,2,"S000560"
310.86878736136487,3,"S000560"
360.79034015299897,4,"S000560"
353.19106169694174,5,"S000560"
361.2651146303405,6,"S000560"
352.2199603016078,7,"S000560"
372.5340935602263,8,"S000560"
365.6520064340208,9,"S000560"
258.6436583286416,0,"S000561"
269.3357799850566,1,"S000561"
251.3362235221685,2,"S000561"
305.6339155004868,3,"S000561"
292.11462498100747,4,"S000561"
333.1349910045466,5,"S000561"
310.4503058137255,6,"S000561"
373.74970556626084,7,"S000561"
399.3470248490546,8,"S000561"
429.844889186308,9,"S000561"
237.67923442959193,0,"S000562"
253.67006236604396,1,"S000562"
243.3924981460495,2,"S000562"
281.1306787082568,3,"S000562"
305.56685201466627,4,"S000562"
293.3810352776376,5,"S000562"
356.14324679205254,6,"S000562"
307.3413558390249,7,"S000562"
301.1003979911741,8,"S000562"
323.76703018010795,9,"S000562"
263.7596545836127,0,"S000563"
297.8511878460897,1,"S000563"
333.91990167504343,2,"S000563"
315.9871056517818,3,"S000563"
319.1061446903461,4,"S000563"
316.18538932902305,5,"S000563"
316.2925697749931,6,"S000563"
400.0548970485935,7,"S000563"
343.57866245950186,8,"S000563"
438.0395527250833,9,"S000563"
297.26449256302107,0,"S000564"
259.85297978383386,1,"S000564"
304.3975729127324,2,"S000564"
309.0967960945245,3,"S000564"
291.8928568596205,4,"S000564"
290.72466016980803,5,"S000564"
303.4141208235959,6,"S000564"
305.5694858363667,7,"S000564"
353.6254736116808,8,"S000564"
362.0781384988403,9,"S000564"
259.77372125643825,0,"S000565"
262.7800654418219,1,"S000565"
306.7212285164767,2,"S000565"
332.1048121450829,3,"S000565"
312.4145211047014,4,"S000565"
341.0758584832073,5,"S000565"
312.7342427409888,6,"S000565"
355.8710494326588,7,"S000565"
414.2668064811144,8,"S000565"
388.75378829158484,9,"S000565"
262.5160276475554,0,"S000566"
307.7735500079868,1,"S000566"
317.4611414999805,2,"S000566"
283.50761424878806,3,"S000566"
295.86062876336075,4,"S000566"
324.2509460690596,5,"S000566"
344.6609518860144,6,"S000566"
351.41811550946466,7,"S000566"
409.71368116349333,8,"S000566"
415.9737154942369,9,"S000566"
201.94275345938246,0,"S000567"
224.78764497285283,1,"S000567"
212.1978393118954,2,"S000567"
175.4931984115935,3,"S000567"
228.03819490772565,4,"S000567"
272.3860169485913,5,"S000567"
219.16785890697037,6,"S000567"
256.5913437070364,7,"S000567"
300.8264752067673,8,"S000567"
243.29920917302832,9,"S000567"
313.36024321410264,0,"S000568"
320.51265451552194,1,"S000568"
342.45477517689517,2,"S000568"
331.5804214192583,3,"S000568"
336.53967636207346,4,"S000568"
369.10427427020704,5,"S000568"
329.82885663123164,6,"S000568"
326.3171864399643,7,"S000568"
317.2024356141249,8,"S000568"
392.14807345026634,9,"S000568"
311.64522187049886,0,"S000569"
313.54174514653084,1,"S000569"
299.8790238209232,2,"S000569"
324.3713665690882,3,"S000569"
302.59295538473623,4,"S000569"
323.22939922515496,5,"S000569"
336.1481322790927,6,"S000569"
311.52419110471556,7,"S000569"
337.20680359965394,8,"S000569"
320.25846352286925,9,"S000569"
220.3929600037181,0,"S000570"
228.8235261914715,1,"S000570"
263.62798330308806,2,"S000570"
261.156351454759,3,"S000570"
293.26705266281016,4,"S000570"
289.2101845679306,5,"S000570"
267.0318540269484,6,"S000570"
254.0000543175053,7,"S000570"
265.3832491398493,8,"S000570"
282.6233099745943,9,"S000570"
213.65148716952694,0,"S000571"
246.46785259444184,1,"S000571"
251.77044017598234,2,"S000571"
227.46288863505845,3,"S000571"
227.53346846886106,4,"S000571"
246.94729160588892,5,"S000571"
227.22641629543804,6,"S000571"
218.48143324451405,7,"S000571"
196.09310127910416,8,"S000571"
259.3048333944705,9,"S000571"
158.53686937603126,0,"S000572"
236.26063689142399,1,"S000572"
245.4608674990634,2,"S000572"
248.30321801956413,3,"S000572"
258.4187209225312,4,"S000572"
274.397355847572,5,"S000572"
248.73616121628814,6,"S000572"
302.92802782806945,7,"S000572"
305.8419256327123,8,"S000572"
316.50406754252003,9,"S000572"
251.52128829969595,0,"S000573"
295.08181433767675,1,"S000573"
314.29885130510274,2,"S000573"
329.32983556979895,3,"S000573"
358.68812740151554,4,"S000573"
299.3650962529366,5,"S000573"
357.30885611113683,6,"S000573"
372.6682203275744,7,"S000573"
371.51088963925633,8,"S000573"
364.28334258087193,9,"S000573"
238.69992909966834,0,"S000574"
262.19415277599177,1,"S000574"
244.15696294481376,2,"S000574"
311.31312535452895,3,"S000574"
286.29898761722814,4,"S000574"
259.08195376544774,5,"S000574"
291.47007536358194,6,"S000574"
324.2357117291429,7,"S000574"
297.88686443323013,8,"S000574"
357.5090845123862,9,"S000574"
293.7642477682669,0,"S000575"
310.86616765200336,1,"S000575"
273.40558673818185,2,"S000575"
296.4969251687939,3,"S000575"
357.9369134658155,4,"S000575"
299.28490678898,5,"S000575"
317.7937546131928,6,"S000575"
371.31324186677546,7,"S000575"
461.0153425028145,8,"S000575"
390.7757536725669,9,"S000575"
289.42972692104496,0,"S000576"
236.8149033343977,1,"S000576"
262.8730009393579,2,"S000576"
311.5984699088397,3,"S000576"
283.52004177740486,4,"S000576"
340.3608889642756,5,"S000576"
321.56485165834533,6,"S000576"
331.29147895661725,7,"S000576"
364.9688826452152,8,"S000576"
361.08108717958845,9,"S000576"
273.6406971044157,0,"S000577"
283.06618108376404,1,"S000577"
220.54208146397772,2,"S000577"
205.1033817143187,3,"S000577"
221.52689934678202,4,"S000577"
278.3399209430535,5,"S000577"
328.7587535938792,6,"S000577"
317.9386275582047,7,"S000577"
335.0425399400161,8,"S000577"
322.70963544518924,9,"S000577"
221.5378454837359,0,"S000578"
302.7538764794357,1,"S000578"
249.92069660641658,2,"S000578"
293.0555265827621,3,"S000578"
329.5471011532643,4,"S000578"
299.36462514569314,5,"S000578"
310.1592254941052,6,"S000578"
360.15635608888346,7,"S000578"
369.3200760092189,8,"S000578"
392.7090816908479,9,"S000578"
218.80037533757817,0,"S000579"
253.3736374584285,1,"S000579"
262.0795007593603,2,"S000579"
196.77141021009305,3,"S000579"
273.6101973931013,4,"S000579"
289.73016163630916,5,"S000579"
247.1305504150799,6,"S000579"
270.3725665552036,7,"S000579"
240.06548459219763,8,"S000579"
247.25768407851038,9,"S000579"
285.9541112082123,0,"S000580"
289.9436355924132,1,"S000580"
345.1651694121882,2,"S000580"
317.755977392887,3,"S000580"
329.5916430514284,4,"S000580"
311.07784582705165,5,"S000580"
302.01440851025524,6,"S000580"
300.8289786928771,7,"S000580"
280.52273564381073,8,"S000580"
298.93777714782794,9,"S000580"
244.06651732361198,0,"S000581"
208.31093697974447,1,"S000581"
277.1889225819311,2,"S000581"
298.57869649674853,3,"S000581"
256.5516361008099,4,"S000581"
248.58128270936587,5,"S000581"
332.2905621573958,6,"S000581"
315.0277088518367,7,"S000581"
336.4860842082614,8,"S000581"
324.93384271593897,9,"S000581"
280.7756838254791,0,"S000582"
260.9479265898109,1,"S000582"
251.56657478770086,2,"S000582"
198.18224767844418,3,"S000582"
268.99496656538156,4,"S000582"
239.4910826835894,5,"S000582"
268.7147032119112,6,"S000582"
273.084572650579,7,"S000582"
242.9794537700237,8,"S000582"
240.20135042552195,9,"S000582"
237.47000628731678,0,"S000583"
188.96656383204032,1,"S000583"
286.2669812427096,2,"S000583"
242.30779103866158,3,"S000583"
217.0198508481039,4,"S000583"
243.32334454901832,5,"S000583"
281.1777655804369,6,"S000583"
314.52339296858,7,"S000583"
298.71198701778667,8,"S000583"
312.1591584439076,9,"S000583"
224.45374368894386,0,"S000584"
253.5291214471134,1,"S000584"
262.17306516992073,2,"S000584"
281.7416766973415,3,"S000584"
264.2254590634807,4,"S000584"
315.3262205121261,5,"S000584"
319.9135721503161,6,"S000584"
327.6497624139402,7,"S000584"
401.4743386863519,8,"S000584"
343.76774009318336,9,"S000584"
220.8858786088154,0,"S000585"
216.24055794022343,1,"S000585"
228.4988436686844,2,"S000585"
266.99753151957896,3,"S000585"
279.956756086831,4,"S000585"
320.491891865047,5,"S000585"
352.39003152794527,6,"S000585"
317.4192282186621,7,"S000585"
358.5993478557383,8,"S000585"
400.310978616103,9,"S000585"
302.4241340975083,0,"S000586"
295.08669648779994,1,"S000586"
276.93104510342334,2,"S000586"
325.7013102957077,3,"S000586"
326.2157851976058,4,"S000586"
375.9877118042336,5,"S000586"
378.2853402389788,6,"S000586"
408.7443105612087,7,"S000586"
348.7738286706121,8,"S000586"
443.0807285006802,9,"S000586"
273.94570489875787,0,"S000587"
280.34287574261975,1,"S000587"
254.98278868561857,2,"S000587"
302.65121735330797,3,"S000587"
247.72048277275616,4,"S000587"
290.2076322504847,5,"S000587"
331.308774148308,6,"S000587"
351.8995241417669,7,"S000587"
335.0277325538358,8,"S000587"
304.88712709863665,9,"S000587"
234.639023873794,0,"S000588"
210.26092968717333,1,"S000588"
210.64415368213037,2,"S000588"
200.08693961426468,3,"S000588"
231.59531034324405,4,"S000588"
188.91630098420356,5,"S000588"
217.6060987195947,6,"S000588"
212.30983600251972,7,"S000588"
160.96014150875334,8,"S000588"
185.18471470007702,9,"S000588"
268.3933482910083,0,"S000589"
293.34867439713145,1,"S000589"
258.16790258020615,2,"S000589"
328.79575537132615,3,"S000589"
301.66229709443945,4,"S000589"
297.597936355694,5,"S000589"
312.4226025714918,6,"S000589"
328.365913849357,7,"S000589"
311.9137531890552,8,"S000589"
309.55347173946814,9,"S000589"
253.2223585737021,0,"S000590"
281.5213398029822,1,"S000590"
279.73774702546825,2,"S000590"
259.0572301057579,3,"S000590"
297.5056274550197,4,"S000590"
334.4238299606278,5,"S000590"
324.6241747354285,6,"S000590"
351.9678614116771,7,"S000590"
367.8676727882835,8,"S000590"
359.0710631291276,9,"S000590"
317.5940457263332,0,"S000591"
329.175692793878,1,"S000591"
325.91158232714616,2,"S000591"
318.4401555219312,3,"S000591"
371.7510044848308,4,"S000591"
348.2528339501011,5,"S000591"
413.3524258249147,6,"S000591"
378.38362357337036,7,"S000591"
454.91103052160366,8,"S000591"
473.8413351665521,9,"S000591"
238.1801200876146,0,"S000592"
238.53391880710933,1,"S000592"
284.7944622456921,2,"S000592"
318.8752045553453,3,"S000592"
328.4158923733969,4,"S000592"
285.96517220959555,5,"S000592"
335.0112405562156,6,"S000592"
362.8470293555153,7,"S000592"
354.8478747545771,8,"S000592"
392.4733383620136,9,"S000592"
210.86989053455642,0,"S000593"
187.01148095783776,1,"S000593"
218.2627636729784,2,"S000593"
302.12104152499506,3,"S000593"
283.35312639330044,4,"S000593"
269.4108267803939,5,"S000593"
243.85914706275418,6,"S000593"
264.49629648253955,7,"S000593"
223.1510917685362,8,"S000593"
279.60383895839715,9,"S000593"
239.02552761558317,0,"S000594"
285.1161006437333,1,"S000594"
270.50482507518905,2,"S000594"
265.87659163914594,3,"S000594"
267.01254397226006,4,"S000594"
377.57590840068804,5,"S000594"
373.30697939657483,6,"S000594"
388.56519682514335,7,"S000594"
377.53817155029986,8,"S000594"
380.7576363934141,9,"S000594"
322.58583861792556,0,"S000595"
278.9465831599791,1,"S000595"
334.46250520093764,2,"S000595"
340.9454993319504,3,"S000595"
362.4909595106184,4,"S000595"
338.0389425366488,5,"S000595"
337.35032209479,6,"S000595"
375.76983236779506,7,"S000595"
385.80742416134655,8,"S000595"
401.36804421384596,9,"S000595"
224.19936782213387,0,"S000596"
207.61975357003587,1,"S000596"
257.8269786901013,2,"S000596"
249.40888252561996,3,"S000596"
292.24495245861374,4,"S000596"
324.174890126003,5,"S000596"
323.88991647508885,6,"S000596"
289.7891649428064,7,"S000596"
344.47520888562497,8,"S000596"
359.6301630746329,9,"S000596"
218.1261122368751,0,"S000597"
242.34607181597335,1,"S000597"
216.0722732482432,2,"S000597"
204.72138669582824,3,"S000597"
271.754801528981,4,"S000597"
244.4118711877629,5,"S000597"
215.61534834009967,6,"S000597"
201.12719275165472,7,"S000597"
227.02252794718078,8,"S000597"
204.38645843092678,9,"S000597"
306.09928591729846,0,"S000598"
344.9668411031007,1,"S000598"
310.9098505836991,2,"S000598"
355.9859250076571,3,"S000598"
365.9105882888957,4,"S000598"
328.6741433497485,5,"S000598"
367.79023148301457,6,"S000598"
393.57031028222156,7,"S000598"
370.16161172854254,8,"S000598"
402.148232139406,9,"S000598"
187.8975130399625,0,"S000599"
255.23914101828217,1,"S000599"
247.26152469584238,2,"S000599"
229.62284265109747,3,"S000599"
261.49945738282884,4,"S000599"
270.1656563012554,5,"S000599"
290.42627953363876,6,"S000599"
258.7257344435096,7,"S000599"
275.5763174314458,8,"S000599"
281.7628340649002,9,"S000599"
202.17401147578363,0,"S000600"
217.32413594897127,1,"S000600"
228.40244738433472,2,"S000600"
231.34997181439797,3,"S000600"
257.8892461574581,4,"S000600"
259.7698810687493,5,"S000600"
306.28183520995873,6,"S000600"
284.5042388166656,7,"S000600"
358.17598405557914,8,"S000600"
360.2831742097814,9,"S000600"
231.49632678313984,0,"S000601"
273.87452415813976,1,"S000601"
270.6092106656047,2,"S000601"
284.8563536423967,3,"S000601"
300.8382996327169,4,"S000601"
228.34278520094864,5,"S000601"
232.05900182191854,6,"S000601"
254.42442923975045,7,"S000601"
295.0703690258497,8,"S000601"
285.07061233161335,9,"S000601"
233.03509733997896,0,"S000602"
198.92938426681016,1,"S000602"
288.03782788171327,2,"S000602"
286.5735437563152,3,"S000602"
212.64532801234472,4,"S000602"
313.85916972152893,5,"S000602"
320.9539411967176,6,"S000602"
340.9887670078932,7,"S000602"
372.3096399580324,8,"S000602"
348.866678122257,9,"S000602"
324.3279928049343,0,"S000603"
367.53145473753386,1,"S000603"
366.7357094303013,2,"S000603"
364.14634876634886,3,"S000603"
429.2229543475743,4,"S000603"
422.53822353813626,5,"S000603"
493.9948676774618,6,"S000603"
506.02352309655475,7,"S000603"
525.3493592323107,8,"S000603"
514.2268670945425,9,"S000603"
231.99653841834768,0,"S000604"
185.21515947951008,1,"S000604"
248.47450303016151,2,"S000604"
250.03803788598117,3,"S000604"
293.44509763488816,4,"S000604"
205.2088745772854,5,"S000604"
229.92684859378525,6,"S000604"
253.75449614955423,7,"S000604"
253.28263230690538,8,"S000604"
283.8594509017917,9,"S000604"
183.86906153205462,0,"S000605"
262.0780722597515,1,"S000605"
226.77616043634328,2,"S000605"
283.65257786179694,3,"S000605"
238.61376340339996,4,"S000605"
242.25401758649906,5,"S000605"
247.66699920188591,6,"S000605"
224.09694401967246,7,"S000605"
264.7350620096201,8,"S000605"
254.7113854391502,9,"S000605"
235.75283951349377,0,"S000606"
228.8421550167261,1,"S000606"
190.44297138688347,2,"S000606"
297.48086395965015,3,"S000606"
273.8971624483829,4,"S000606"
274.5606586053332,5,"S000606"
309.3694503338196,6,"S000606"
311.9711489656484,7,"S000606"
346.04950424533143,8,"S000606"
338.37582311934705,9,"S000606"
254.9080257031873,0,"S000607"
219.98014472236696,1,"S000607"
296.5140840359629,2,"S000607"
299.30080057059513,3,"S000607"
327.9794612306603,4,"S000607"
277.1503881307086,5,"S000607"
245.32370614049378,6,"S000607"
288.8985635306251,7,"S000607"
258.83831563361343,8,"S000607"
298.6174211048373,9,"S000607"
168.0450670271141,0,"S000608"
204.0695388236836,1,"S000608"
234.0791667698203,2,"S000608"
285.45854703457957,3,"S000608"
306.0784750615983,4,"S000608"
299.33857763261153,5,"S000608"
297.2545074757471,6,"S000608"
326.06929206921706,7,"S000608"
349.5836023180097,8,"S000608"
371.7463406290561,9,"S000608"
257.4901679011713,0,"S000609"
238.77137109772679,1,"S000609"
225.14462576148782,2,"S000609"
262.13521941874865,3,"S000609"
262.0892614401264,4,"S000609"
342.5021841988107,5,"S000609"
279.63378934852886,6,"S000609"
300.9835557155232,7,"S000609"
324.0530821742383,8,"S000609"
391.6793677324003,9,"S000609"
223.94432333150883,0,"S000610"
276.7877865627612,1,"S000610"
267.6742147228686,2,"S000610"
327.7403541267649,3,"S000610"
279.1170508706473,4,"S000610"
301.26513059044635,5,"S000610"
292.7519367174389,6,"S000610"
335.8588138866126,7,"S000610"
259.5905485415877,8,"S000610"
378.79396672542157,9,"S000610"
237.2989385446461,0,"S000611"
232.07569130152444,1,"S000611"
262.1029585506116,2,"S000611"
281.4770241705134,3,"S000611"
269.1716605803345,4,"S000611"
304.26092009896877,5,"S000611"
294.95507408378,6,"S000611"
362.1347029682447,7,"S000611"
339.8546820014837,8,"S000611"
331.37335678309285,9,"S000611"
239.9310555176455,0,"S000612"
244.5741197882973,1,"S000612"
267.44521843832933,2,"S000612"
250.99401805888925,3,"S000612"
307.50794438894644,4,"S000612"
347.07275664768133,5,"S000612"
342.1976151779338,6,"S000612"
360.9823049873002,7,"S000612"
334.7479737956423,8,"S000612"
326.3965494498824,9,"S000612"
249.90008602180802,0,"S000613"
259.4966405791241,1,"S000613"
276.16896031398863,2,"S000613"
308.9708187261534,3,"S000613"
331.56325900426685,4,"S000613"
317.4387513218822,5,"S000613"
339.11133086876157,6,"S000613"
375.1897154487495,7,"S000613"
318.1175683388242,8,"S000613"
341.24676950692555,9,"S000613"
209.60703489325766,0,"S000614"
298.21545544418825,1,"S000614"
280.4852015927679,2,"S000614"
324.74599258425565,3,"S000614"
258.76319949257623,4,"S000614"
311.7481643698818,5,"S000614"
294.5578205682971,6,"S000614"
343.72256666002346,7,"S000614"
270.75630285611095,8,"S000614"
276.58370526893077,9,"S000614"
213.1196588451436,0,"S000615"
260.65044030184424,1,"S000615"
177.33317111569795,2,"S000615"
216.34111531905572,3,"S000615"
267.19522930124225,4,"S000615"
231.78396177989956,5,"S000615"
270.94144322958823,6,"S000615"
336.6694381599664,7,"S000615"
296.379797194721,8,"S000615"
298.0553768399126,9,"S000615"
216.1242633957906,0,"S000616"
257.34481769611523,1,"S000616"
270.5820927117961,2,"S000616"
317.7861289125671,3,"S000616"
338.68682789291483,4,"S000616"
316.3105272980708,5,"S000616"
314.67224861985545,6,"S000616"
319.7633357845471,7,"S000616"
359.958697589718,8,"S000616"
383.25547161670886,9,"S000616"
285.42911597036357,0,"S000617"
281.0318999580063,1,"S000617"
296.3201011889292,2,"S000617"
323.87513438519386,3,"S000617"
306.9775063020926,4,"S000617"
316.99015055450593,5,"S000617"
332.4899031752875,6,"S000617"
308.18647279964904,7,"S000617"
363.5648821803553,8,"S000617"
333.3742489808303,9,"S000617"
199.6159467397277,0,"S000618"
272.1478820701357,1,"S000618"
238.545157545795,2,"S000618"
229.64648402625653,3,"S000618"
310.01731120572026,4,"S000618"
296.85474302619787,5,"S000618"
298.759342653177,6,"S000618"
293.8417452876798,7,"S000618"
370.3586371713089,8,"S000618"
363.6398472361104,9,"S000618"
240.29315301446323,0,"S000619"
260.08161724714904,1,"S000619"
242.0144173507258,2,"S000619"
204.75827998655188,3,"S000619"
237.76751213502328,4,"S000619"
269.42682801044305,5,"S000619"
177.66811980001162,6,"S000619"
203.22031373562598,7,"S000619"
211.216330487365,8,"S000619"
210.04282449674633,9,"S000619"
242.96352949766677,0,"S000620"
275.1790216972507,1,"S000620"
267.4138878140071,2,"S000620"
324.4173253325094,3,"S000620"
283.15860125440935,4,"S000620"
313.32307901784515,5,"S000620"
333.4211793283287,6,"S000620"
358.26797533310884,7,"S000620"
340.4460017353348,8,"S000620"
366.93605975852626,9,"S000620"
235.99509225841607,0,"S000621"
249.46315420818073,1,"S000621"
299.2400584483805,2,"S000621"
293.20033256299473,3,"S000621"
281.1918013636018,4,"S000621"
274.9520134149345,5,"S000621"
345.4116585984773,6,"S000621"
334.65468998121315,7,"S000621"
348.2230320923952,8,"S000621"
361.81782970597806,9,"S000621"
250.11960868345548,0,"S000622"
256.95594804106287,1,"S000622"
238.2940014126656,2,"S000622"
245.21709198373435,3,"S000622"
270.76913171004276,4,"S000622"
