"reaction","days","subj"
311.00778045283636,4,"S000395"
302.57755393751705,5,"S000395"
323.77436324361304,6,"S000395"
358.9432364169803,7,"S000395"
361.9806014966677,8,"S000395"
374.2761894690481,9,"S000395"
290.97786830674346,0,"S000396"
306.60847030584796,1,"S000396"
325.3352348649066,2,"S000396"
324.3099149867551,3,"S000396"
378.47965717148696,4,"S000396"
359.954321665501,5,"S000396"
390.9793231403466,6,"S000396"
373.49079715829004,7,"S000396"
410.16537372070303,8,"S000396"
410.21291528709077,9,"S000396"
188.91218260949512,0,"S000397"
237.45068572386782,1,"S000397"
228.252444418102,2,"S000397"
228.2142352321677,3,"S000397"
172.7396900709345,4,"S000397"
245.75913576823604,5,"S000397"
211.29582992261692,6,"S000397"
215.0985613414225,7,"S000397"
252.63316374929673,8,"S000397"
236.55346603780683,9,"S000397"
246.59008817258749,0,"S000398"
191.0110947156478,1,"S000398"
240.19402175566128,2,"S000398"
299.8718369555927,3,"S000398"
228.16740721884509,4,"S000398"
228.88736727103597,5,"S000398"
192.4252373409984,6,"S000398"
270.3918890226738,7,"S000398"
251.00819836519105,8,"S000398"
259.5301002813986,9,"S000398"
314.0242063034347,0,"S000399"
273.22434901198994,1,"S000399"
272.39039451827483,2,"S000399"
264.9296904669068,3,"S000399"
324.66131733032,4,"S000399"
380.72823293846204,5,"S000399"
405.7545559146156,6,"S000399"
368.1382375582055,7,"S000399"
373.9241192955178,8,"S000399"
375.06252964475607,9,"S000399"
256.7817910864486,0,"S000400"
230.44154847937838,1,"S000400"
244.49195496060742,2,"S000400"
287.57088617617956,3,"S000400"
261.76725126413123,4,"S000400"
262.8590699280248,5,"S000400"
232.92699696894755,6,"S000400"
258.7111699767699,7,"S000400"
343.7146706255936,8,"S000400"
309.177652375677,9,"S000400"
251.08178102209826,0,"S000401"
254.75288054214337,1,"S000401"
287.25391498421845,2,"S000401"
295.2830513554201,3,"S000401"
292.54838224696755,4,"S000401"
294.7736574241152,5,"S000401"
241.51870957812335,6,"S000401"
335.3763955538964,7,"S000401"
282.8864029730817,8,"S000401"
331.09862219246503,9,"S000401"
239.93072724433597,0,"S000402"
206.5856072582768,1,"S000402"
223.90956545051134,2,"S000402"
293.4812398284217,3,"S000402"
206.63116224268813,4,"S000402"
250.13104702985618,5,"S000402"
239.0625866799109,6,"S000402"
260.2847302944053,7,"S000402"
278.23783145207364,8,"S000402"
242.33681399399202,9,"S000402"
252.43889236427955,0,"S000403"
272.43887628246176,1,"S000403"
287.43877095067194,2,"S000403"
272.7544293237608,3,"S000403"
301.10404032051764,4,"S000403"
363.8150690181393,5,"S000403"
300.8177315024749,6,"S000403"
353.7565788882177,7,"S000403"
375.25097198777763,8,"S000403"
380.3261421699584,9,"S000403"
221.35879611207136,0,"S000404"
224.01361798859955,1,"S000404"
283.56384507748976,2,"S000404"
314.0099824186336,3,"S000404"
276.2123807259484,4,"S000404"
321.3007900084651,5,"S000404"
293.64099008204647,6,"S000404"
347.87547952246376,7,"S000404"
327.2644555801357,8,"S000404"
342.3809473082552,9,"S000404"
283.8067633266691,0,"S000405"
235.5257078200375,1,"S000405"
289.0184918502875,2,"S000405"
334.5950333601157,3,"S000405"
295.37834152112055,4,"S000405"
326.543459525935,5,"S000405"
331.1421401761302,6,"S000405"
331.1673042118902,7,"S000405"
342.5602541964649,8,"S000405"
383.3790630447687,9,"S000405"
287.05680401057106,0,"S000406"
300.7701940457745,1,"S000406"
309.1595246562254,2,"S000406"
332.1768676786424,3,"S000406"
307.9419129876,4,"S000406"
279.92763099651677,5,"S000406"
335.86408643709444,6,"S000406"
391.3396279221942,7,"S000406"
351.89097461055354,8,"S000406"
422.35200461141983,9,"S000406"
238.97947959748845,0,"S000407"
317.6521167615156,1,"S000407"
288.10620980211644,2,"S000407"
304.81869475051417,3,"S000407"
339.92111580072276,4,"S000407"
315.23498618218815,5,"S000407"
374.77474489760453,6,"S000407"
327.314432691467,7,"S000407"
360.8241570648627,8,"S000407"
424.1043836149482,9,"S000407"
255.21971896670024,0,"S000408"
261.50670196088214,1,"S000408"
302.1538362939923,2,"S000408"
345.047347046411,3,"S000408"
278.7537370298834,4,"S000408"
321.40960007189784,5,"S000408"
315.3323315484184,6,"S000408"
352.7007015141432,7,"S000408"
376.62144695846666,8,"S000408"
348.07873563081625,9,"S000408"
181.9927592463753,0,"S000409"
173.62780420969239,1,"S000409"
215.01793565136052,2,"S000409"
187.4844758603603,3,"S000409"
308.9422384094526,4,"S000409"
309.75861064276194,5,"S000409"
287.4006278002581,6,"S000409"
301.42989610066155,7,"S000409"
320.33552362201186,8,"S000409"
379.5915377213388,9,"S000409"
253.15127240032842,0,"S000410"
291.2657757020656,1,"S000410"
302.81236160015663,2,"S000410"
288.8624225429362,3,"S000410"
250.15342126800755,4,"S000410"
285.9120749035016,5,"S000410"
302.9052246853315,6,"S000410"
327.96648226313187,7,"S000410"
322.61679803059303,8,"S000410"
310.3387010326512,9,"S000410"
287.9510623288577,0,"S000411"
298.26764349036563,1,"S000411"
276.65388551410615,2,"S000411"
228.26757216334693,3,"S000411"
292.3212335033666,4,"S000411"
315.3488224073844,5,"S000411"
298.3507039103862,6,"S000411"
301.39000909167856,7,"S000411"
297.3215785805609,8,"S000411"
315.0231869067874,9,"S000411"
228.3625456865805,0,"S000412"
240.3518581654284,1,"S000412"
207.6945144611214,2,"S000412"
227.56568785395982,3,"S000412"
264.40332365447233,4,"S000412"
255.83886022217234,5,"S000412"
266.96062021806927,6,"S000412"
265.126985899975,7,"S000412"
257.61493673021994,8,"S000412"
245.23592527858168,9,"S000412"
256.9942209000698,0,"S000413"
260.54339966157613,1,"S000413"
255.92885553849393,2,"S000413"
294.97181475611114,3,"S000413"
291.33673082618867,4,"S000413"
271.6224197978653,5,"S000413"
265.55948037120146,6,"S000413"
283.61875518480963,7,"S000413"
303.48352652232614,8,"S000413"
303.9445829139194,9,"S000413"
289.57118514906915,0,"S000414"
298.13774541834454,1,"S000414"
258.96533046129343,2,"S000414"
291.40443772935964,3,"S000414"
331.7039183944697,4,"S000414"
326.72691144769675,5,"S000414"
341.19079401872324,6,"S000414"
319.1815360089648,7,"S000414"
353.78251840630116,8,"S000414"
335.8980007810471,9,"S000414"
284.12662120466143,0,"S000415"
288.8834206387049,1,"S000415"
293.7162298904703,2,"S000415"
311.58288910738787,3,"S000415"
321.3859586937066,4,"S000415"
379.7314356471069,5,"S000415"
399.73549581626855,6,"S000415"
445.9532535602609,7,"S000415"
409.69443049102836,8,"S000415"
463.68308592350854,9,"S000415"
273.9197064726355,0,"S000416"
276.84216391061284,1,"S000416"
241.02131904738062,2,"S000416"
256.01800203814656,3,"S000416"
227.0538120786729,4,"S000416"
297.1035392666582,5,"S000416"
217.82026835390718,6,"S000416"
305.52169138491433,7,"S000416"
302.08667256275163,8,"S000416"
332.6238314660719,9,"S000416"
274.84221271362435,0,"S000417"
266.6304931121434,1,"S000417"
265.87792739486684,2,"S000417"
281.9387716531525,3,"S000417"
314.9409767516807,4,"S000417"
307.8818218826949,5,"S000417"
345.4567509991402,6,"S000417"
282.2823093793464,7,"S000417"
312.3559340525477,8,"S000417"
268.86908395766886,9,"S000417"
287.44131466204266,0,"S000418"
312.1463135681118,1,"S000418"
331.55687308107866,2,"S000418"
293.23403266739365,3,"S000418"
308.5495126993683,4,"S000418"
295.78734756002933,5,"S000418"
334.58828181236476,6,"S000418"
312.7451287059604,7,"S000418"
341.52877322380107,8,"S000418"
347.22560155007307,9,"S000418"
213.7734296789206,0,"S000419"
291.20168074825887,1,"S000419"
277.95298922997955,2,"S000419"
284.12808735277,3,"S000419"
243.78871118172955,4,"S000419"
331.0683405174868,5,"S000419"
331.3328037344575,6,"S000419"
372.64192468790986,7,"S000419"
338.17570058154104,8,"S000419"
361.93887687655536,9,"S000419"
254.8486240199527,0,"S000420"
285.5422914116165,1,"S000420"
294.03828789510305,2,"S000420"
356.2460122140569,3,"S000420"
319.0767667189004,4,"S000420"
349.5687303391276,5,"S000420"
376.0708876589436,6,"S000420"
388.47863067348135,7,"S000420"
399.28520481808005,8,"S000420"
444.83388908386604,9,"S000420"
223.43401498308617,0,"S000421"
290.46151927953923,1,"S000421"
265.4864933910775,2,"S000421"
281.6084242938095,3,"S000421"
321.88950534784453,4,"S000421"
278.4554903488421,5,"S000421"
311.73558492885627,6,"S000421"
306.16211760707677,7,"S000421"
334.2035545781763,8,"S000421"
339.1029662052102,9,"S000421"
285.93899692403477,0,"S000422"
357.706576292193,1,"S000422"
292.83768369720707,2,"S000422"
370.67475131463016,3,"S000422"
362.0714654095683,4,"S000422"
372.39085917108787,5,"S000422"
376.24771637662394,6,"S000422"
383.01749321526995,7,"S000422"
397.7131283493627,8,"S000422"
360.83061166784535,9,"S000422"
234.79855734449387,0,"S000423"
260.00165284708066,1,"S000423"
271.31712083602525,2,"S000423"
273.56566907358246,3,"S000423"
301.2051430019137,4,"S000423"
270.8155805047151,5,"S000423"
269.9582123560925,6,"S000423"
311.4318673647763,7,"S000423"
303.0676387982256,8,"S000423"
346.7739279915725,9,"S000423"
341.88559848474006,0,"S000424"
289.54090687504265,1,"S000424"
271.6200858677368,2,"S000424"
279.16709288586213,3,"S000424"
343.72749703735695,4,"S000424"
304.51255503704056,5,"S000424"
310.4764593741732,6,"S000424"
304.2253938660862,7,"S000424"
345.55900783754856,8,"S000424"
414.9782263271287,9,"S000424"
271.44359908160953,0,"S000425"
266.45281051307614,1,"S000425"
270.491962975551,2,"S000425"
273.02485541878394,3,"S000425"
244.09083283743786,4,"S000425"
308.52883412584885,5,"S000425"
273.8576702745772,6,"S000425"
305.83926239571946,7,"S000425"
268.8041464340905,8,"S000425"
240.35967435099184,9,"S000425"
280.45987836225197,0,"S000426"
258.15526807015266,1,"S000426"
312.1677812076351,2,"S000426"
323.9110844192213,3,"S000426"
344.52517773195393,4,"S000426"
367.45651267758944,5,"S000426"
357.0144903378609,6,"S000426"
376.374587386926,7,"S000426"
394.40142460068705,8,"S000426"
432.709198359574,9,"S000426"
354.642845473434,0,"S000427"
272.09586258522586,1,"S000427"
285.6967945929497,2,"S000427"
292.4891474277109,3,"S000427"
289.41617155217307,4,"S000427"
333.68766465333016,5,"S000427"
318.9287783368656,6,"S000427"
316.33003084469027,7,"S000427"
282.61706233259815,8,"S000427"
316.5973783144038,9,"S000427"
271.64306636158756,0,"S000428"
299.3872620960543,1,"S000428"
305.392237693679,2,"S000428"
226.9979196701054,3,"S000428"
270.33088101597133,4,"S000428"
297.1687486385139,5,"S000428"
331.01410436525475,6,"S000428"
310.80048861420687,7,"S000428"
315.73011360548225,8,"S000428"
319.16566455787415,9,"S000428"
233.03446532470306,0,"S000429"
267.5487022999456,1,"S000429"
248.53013071967771,2,"S000429"
288.1699583790787,3,"S000429"
276.4557551231952,4,"S000429"
289.86026460545247,5,"S000429"
340.0916729029462,6,"S000429"
350.4186277966203,7,"S000429"
339.75728372776337,8,"S000429"
388.12960025796264,9,"S000429"
274.3454325227637,0,"S000430"
281.95140924526726,1,"S000430"
298.00810539486105,2,"S000430"
313.38273615962737,3,"S000430"
303.20469088263815,4,"S000430"
275.32422190089574,5,"S000430"
334.0678903167884,6,"S000430"
293.7082471901547,7,"S000430"
331.4921587150689,8,"S000430"
324.62022005580644,9,"S000430"
312.3682723396015,0,"S000431"
237.0224794699776,1,"S000431"
307.5507086191668,2,"S000431"
300.71278897097466,3,"S000431"
331.2602523500896,4,"S000431"
371.62948497457836,5,"S000431"
366.1114112488678,6,"S000431"
329.6947810985896,7,"S000431"
378.80873673128946,8,"S000431"
420.50605002292934,9,"S000431"
199.80089699864618,0,"S000432"
229.8910390268685,1,"S000432"
249.0019544049703,2,"S000432"
278.40632330797877,3,"S000432"
348.03301497130667,4,"S000432"
325.2121428304709,5,"S000432"
358.7402668265034,6,"S000432"
355.1327266604883,7,"S000432"
302.3860475069703,8,"S000432"
379.11401629174196,9,"S000432"
255.43044311076116,0,"S000433"
276.06228902345134,1,"S000433"
289.33404699608803,2,"S000433"
309.38314753663695,3,"S000433"
293.52114637591876,4,"S000433"
309.4102234542653,5,"S000433"
384.7428721253869,6,"S000433"
377.6927129621347,7,"S000433"
333.0498580643791,8,"S000433"
377.34273541446004,9,"S000433"
212.44766894707595,0,"S000434"
270.01607049503406,1,"S000434"
246.8166085650192,2,"S000434"
266.37518485428706,3,"S000434"
295.02013729653453,4,"S000434"
253.56805859910475,5,"S000434"
314.9862326667995,6,"S000434"
367.71589416185583,7,"S000434"
268.20645174565897,8,"S000434"
288.218874321041,9,"S000434"
232.12395608381817,0,"S000435"
221.42253478437073,1,"S000435"
214.46346957213876,2,"S000435"
243.30853059372467,3,"S000435"
212.37562612226165,4,"S000435"
247.7704288472078,5,"S000435"
179.76712022116828,6,"S000435"
228.58135957827082,7,"S000435"
286.7583640512336,8,"S000435"
249.73360157673017,9,"S000435"
225.3888373498627,0,"S000436"
233.94578892620953,1,"S000436"
264.5983325380152,2,"S000436"
234.1488088856936,3,"S000436"
280.74530787828786,4,"S000436"
246.61482178967455,5,"S000436"
306.70014491097066,6,"S000436"
321.54906583838846,7,"S000436"
309.40679935065896,8,"S000436"
337.5797702039595,9,"S000436"
297.56356300518314,0,"S000437"
294.22321292879724,1,"S000437"
315.3207289163288,2,"S000437"
346.9448331407448,3,"S000437"
289.6915026932204,4,"S000437"
335.83667834739276,5,"S000437"
332.95571596569727,6,"S000437"
390.6821340244873,7,"S000437"
418.5520666410797,8,"S000437"
414.9501034527975,9,"S000437"
241.53785047099396,0,"S000438"
189.96072768164103,1,"S000438"
255.2974684809158,2,"S000438"
232.5285487495556,3,"S000438"
335.7842108789487,4,"S000438"
229.526596330366,5,"S000438"
285.3047026409828,6,"S000438"
295.5795382675412,7,"S000438"
334.6883238861826,8,"S000438"
315.9870057816587,9,"S000438"
336.61065134667297,0,"S000439"
300.16014673204364,1,"S000439"
315.09489556182734,2,"S000439"
293.66018546833476,3,"S000439"
291.3033309845932,4,"S000439"
308.17865114947045,5,"S000439"
298.25082405901986,6,"S000439"
298.7949769901208,7,"S000439"
282.115818909187,8,"S000439"
325.73520866525365,9,"S000439"
281.01032859396713,0,"S000440"
292.02935196790776,1,"S000440"
270.9031250844026,2,"S000440"
232.05145420987955,3,"S000440"
286.57722043126563,4,"S000440"
291.91700844867546,5,"S000440"
289.4007767048477,6,"S000440"
314.5363489501442,7,"S000440"
303.58471873408894,8,"S000440"
283.05633278757267,9,"S000440"
228.33168619408121,0,"S000441"
295.2200770359503,1,"S000441"
261.2547006173919,2,"S000441"
295.6840765213967,3,"S000441"
255.2439360015308,4,"S000441"
271.2251266052912,5,"S000441"
271.90755894755216,6,"S000441"
346.6856419964569,7,"S000441"
343.65774997297314,8,"S000441"
335.321440530838,9,"S000441"
248.36016254484136,0,"S000442"
254.70359610077537,1,"S000442"
281.4058727903224,2,"S000442"
263.5309309848517,3,"S000442"
289.6130459805582,4,"S000442"
268.77674772688454,5,"S000442"
293.56785835058025,6,"S000442"
290.62265108814955,7,"S000442"
316.9579303352799,8,"S000442"
312.5427331623994,9,"S000442"
268.8655805658659,0,"S000443"
270.31157064155474,1,"S000443"
256.79839399021523,2,"S000443"
265.2968810719005,3,"S000443"
287.41146825379155,4,"S000443"
279.2884985050226,5,"S000443"
324.75769369611595,6,"S000443"
287.0114954281359,7,"S000443"
265.0078391193813,8,"S000443"
281.53304851120043,9,"S000443"
278.0385285153942,0,"S000444"
272.17129234307725,1,"S000444"
277.9155727250206,2,"S000444"
298.91416932797586,3,"S000444"
338.30696717669184,4,"S000444"
342.5198982004958,5,"S000444"
338.5348397504389,6,"S000444"
404.2893271035418,7,"S000444"
330.6367651933273,8,"S000444"
402.739463562309,9,"S000444"
316.4007063684753,0,"S000445"
317.9113755470258,1,"S000445"
266.9396773168799,2,"S000445"
328.09546059982495,3,"S000445"
325.1226134131325,4,"S000445"
291.8278468633704,5,"S000445"
351.99338731509624,6,"S000445"
395.43520752999245,7,"S000445"
383.62370734496,8,"S000445"
397.9296114840582,9,"S000445"
225.25093837378637,0,"S000446"
211.3776804761264,1,"S000446"
232.31499435148527,2,"S000446"
264.0368005637421,3,"S000446"
268.75360149540404,4,"S000446"
268.3911073360617,5,"S000446"
289.6426647570478,6,"S000446"
333.4553198640578,7,"S000446"
332.38881747876695,8,"S000446"
357.2194915084897,9,"S000446"
310.75730925250093,0,"S000447"
310.53382007127897,1,"S000447"
324.3201648336613,2,"S000447"
360.32515835289325,3,"S000447"
321.9747172185522,4,"S000447"
381.37341162531834,5,"S000447"
316.2882584413804,6,"S000447"
310.7414385653155,7,"S000447"
372.65307015800363,8,"S000447"
348.7724413334889,9,"S000447"
252.62931099623611,0,"S000448"
222.301337385974,1,"S000448"
264.0706375718904,2,"S000448"
253.7881423617644,3,"S000448"
306.9289725813796,4,"S000448"
299.25895102704834,5,"S000448"
283.4828644577928,6,"S000448"
327.43816061133094,7,"S000448"
369.76813061632873,8,"S000448"
346.4014449959151,9,"S000448"
209.94930137814438,0,"S000449"
305.21701332735364,1,"S000449"
286.89139154634904,2,"S000449"
315.00793842961417,3,"S000449"
302.0125740442148,4,"S000449"
331.34711778440317,5,"S000449"
344.00744263985143,6,"S000449"
360.2585876394686,7,"S000449"
370.29542134159493,8,"S000449"
414.6259338009336,9,"S000449"
300.01330609168605,0,"S000450"
284.5041471522434,1,"S000450"
270.4907815508937,2,"S000450"
355.1275217109941,3,"S000450"
332.0025601661202,4,"S000450"
330.2490189847459,5,"S000450"
347.98593053054975,6,"S000450"
317.7805100082565,7,"S000450"
389.7425978536003,8,"S000450"
424.2669676605917,9,"S000450"
276.6512658139235,0,"S000451"
312.4125685453542,1,"S000451"
327.7347120079955,2,"S000451"
328.00410908201854,3,"S000451"
311.9767506905675,4,"S000451"
339.43433726759446,5,"S000451"
352.110978755085,6,"S000451"
367.8548278032185,7,"S000451"
421.30271242653794,8,"S000451"
415.1284528104383,9,"S000451"
217.83240961886645,0,"S000452"
268.7177239637524,1,"S000452"
281.0129056007046,2,"S000452"
238.86284207111962,3,"S000452"
229.49392635318378,4,"S000452"
339.49379307959595,5,"S000452"
285.70227134960334,6,"S000452"
294.0448506483073,7,"S000452"
264.19979412584144,8,"S000452"
334.3088588075704,9,"S000452"
274.5583776564334,0,"S000453"
320.6140698432971,1,"S000453"
285.2307703697873,2,"S000453"
356.2831187321012,3,"S000453"
316.624378685766,4,"S000453"
359.4810396401423,5,"S000453"
399.8888495936517,6,"S000453"
432.2765449391741,7,"S000453"
438.59740479047423,8,"S000453"
466.6438063113565,9,"S000453"
265.7421903965898,0,"S000454"
324.6408445784894,1,"S000454"
251.48749919119436,2,"S000454"
242.23739593119163,3,"S000454"
274.56433535709976,4,"S000454"
292.79179324847587,5,"S000454"
347.8168073639076,6,"S000454"
299.76691073107366,7,"S000454"
344.0285134392894,8,"S000454"
347.5527804463878,9,"S000454"
259.9913791567628,0,"S000455"
326.05458121874597,1,"S000455"
277.84635132219967,2,"S000455"
346.6675187141632,3,"S000455"
365.04618062203264,4,"S000455"
309.4511933263823,5,"S000455"
348.1320204740709,6,"S000455"
385.94880804078423,7,"S000455"
422.1499678157094,8,"S000455"
396.8807851806487,9,"S000455"
241.26229789918926,0,"S000456"
269.72544029289384,1,"S000456"
270.37918505711116,2,"S000456"
238.58762505224803,3,"S000456"
213.50301661833137,4,"S000456"
315.95769832201086,5,"S000456"
293.03096414490767,6,"S000456"
280.42421233930526,7,"S000456"
350.40352418959145,8,"S000456"
322.86256869917617,9,"S000456"
219.92446401488354,0,"S000457"
292.7972699970438,1,"S000457"
258.2546042009581,2,"S000457"
296.86833717304387,3,"S000457"
269.6274212032707,4,"S000457"
334.23174291574287,5,"S000457"
351.1552366835665,6,"S000457"
325.5475974705917,7,"S000457"
354.6829109719091,8,"S000457"
360.05177234471097,9,"S000457"
246.451992144514,0,"S000458"
240.84721240074344,1,"S000458"
261.41163030133987,2,"S000458"
261.64644674227,3,"S000458"
297.7138076936585,4,"S000458"
309.51928070950515,5,"S000458"
313.61970551463713,6,"S000458"
304.50239487035657,7,"S000458"
321.2404824994302,8,"S000458"
340.77235225314837,9,"S000458"
200.62616135151285,0,"S000459"
249.07696750670698,1,"S000459"
345.83280991612537,2,"S000459"
261.1024335487549,3,"S000459"
311.4321024892463,4,"S000459"
314.5790793550958,5,"S000459"
373.45162234048206,6,"S000459"
359.36562275922745,7,"S000459"
400.6465635448024,8,"S000459"
418.6895918864276,9,"S000459"
156.24568888615468,0,"S000460"
203.66903967467124,1,"S000460"
289.55609311888406,2,"S000460"
219.31693609916968,3,"S000460"
264.16201075064185,4,"S000460"
277.8391331406227,5,"S000460"
248.2737482607576,6,"S000460"
283.13046525167107,7,"S000460"
298.3707915517939,8,"S000460"
352.58531746543895,9,"S000460"
261.4905490324197,0,"S000461"
232.79546047849908,1,"S000461"
267.16628144513453,2,"S000461"
309.09639033394166,3,"S000461"
291.00981492975643,4,"S000461"
261.99565199312855,5,"S000461"
260.7714708134956,6,"S000461"
226.75532684976963,7,"S000461"
275.1293009885358,8,"S000461"
290.5084555593236,9,"S000461"
249.26487833324944,0,"S000462"
228.12660330544858,1,"S000462"
267.1213708336086,2,"S000462"
257.17806312046025,3,"S000462"
246.3321061803336,4,"S000462"
294.9611512979612,5,"S000462"
308.6409265380762,6,"S000462"
306.3942275767456,7,"S000462"
349.10816658294846,8,"S000462"
316.8759309163818,9,"S000462"
251.48576971970843,0,"S000463"
264.36082607701985,1,"S000463"
274.96525955941627,2,"S000463"
321.90993568187554,3,"S000463"
316.21823498612787,4,"S000463"
282.9593279151979,5,"S000463"
323.1019926742336,6,"S000463"
330.848122390241,7,"S000463"
307.5046069724883,8,"S000463"
372.79862558786806,9,"S000463"
290.8579105597021,0,"S000464"
290.0125117747389,1,"S000464"
295.37959245891346,2,"S000464"
266.15886254159966,3,"S000464"
314.8203729997741,4,"S000464"
338.320049592554,5,"S000464"
280.8993139715999,6,"S000464"
367.9780903113016,7,"S000464"
347.96131260308766,8,"S000464"
403.81137596831434,9,"S000464"
272.1934697951459,0,"S000465"
261.4449754899121,1,"S000465"
244.78413375837914,2,"S000465"
282.3618604094218,3,"S000465"
259.5276405652158,4,"S000465"
362.9070002278683,5,"S000465"
348.98925075879686,6,"S000465"
342.94430256604244,7,"S000465"
338.6430593663179,8,"S000465"
374.3381731938551,9,"S000465"
251.05313873298306,0,"S000466"
274.97546348185205,1,"S000466"
272.2033477668879,2,"S000466"
261.73033313231895,3,"S000466"
237.09674007617747,4,"S000466"
286.4034818926343,5,"S000466"
326.1457546217043,6,"S000466"
289.0453060585092,7,"S000466"
281.0741725753168,8,"S000466"
265.52731052273566,9,"S000466"
200.51951220435123,0,"S000467"
236.77400188872443,1,"S000467"
284.83870766069407,2,"S000467"
257.2300456368235,3,"S000467"
253.39796210454122,4,"S000467"
308.6409365424879,5,"S000467"
284.593782485337,6,"S000467"
282.1787250874864,7,"S000467"
267.3543229739263,8,"S000467"
281.9108292082902,9,"S000467"
229.59734737943634,0,"S000468"
224.83812749454526,1,"S000468"
194.8139445994724,2,"S000468"
221.86382458193523,3,"S000468"
224.26119565436647,4,"S000468"
257.816979139488,5,"S000468"
237.51902700765987,6,"S000468"
299.2177842672483,7,"S000468"
270.52340490757825,8,"S000468"
299.07602613307563,9,"S000468"
222.58362359847612,0,"S000469"
244.3704055541761,1,"S000469"
232.10330782657036,2,"S000469"
251.96679807267938,3,"S000469"
288.75200554453426,4,"S000469"
285.6084997435646,5,"S000469"
266.4262523577778,6,"S000469"
332.8046508338202,7,"S000469"
381.66800567878573,8,"S000469"
372.3273437850041,9,"S000469"
238.2081367860278,0,"S000470"
241.3458698887612,1,"S000470"
250.74766733954795,2,"S000470"
254.05096846079653,3,"S000470"
257.4546226387964,4,"S000470"
272.0189211727635,5,"S000470"
273.04298544749145,6,"S000470"
298.8396703008518,7,"S000470"
276.82784438105614,8,"S000470"
280.5813957972284,9,"S000470"
209.42943311210416,0,"S000471"
229.84279858873043,1,"S000471"
279.0016460633535,2,"S000471"
258.1059949042312,3,"S000471"
272.5309531340694,4,"S000471"
272.3966025911305,5,"S000471"
319.8126082700838,6,"S000471"
250.76904074002053,7,"S000471"
332.192698641651,8,"S000471"
268.2973650374022,9,"S000471"
199.02475104762462,0,"S000472"
214.00139016250182,1,"S000472"
241.52586156965774,2,"S000472"
239.6749374384027,3,"S000472"
268.18266130559493,4,"S000472"
249.6950515863704,5,"S000472"
180.32530339168116,6,"S000472"
237.0668512490994,7,"S000472"
193.56873022884488,8,"S000472"
181.16253112392116,9,"S000472"
231.63835092383584,0,"S000473"
231.21526666292667,1,"S000473"
283.83112943953114,2,"S000473"
238.9868964708844,3,"S000473"
278.5102794440439,4,"S000473"
312.021838401101,5,"S000473"
279.6289167884721,6,"S000473"
296.28141122429184,7,"S000473"
315.39261520116867,8,"S000473"
316.3127680344336,9,"S000473"
263.1193318159404,0,"S000474"
235.08067051975507,1,"S000474"
299.48632863414787,2,"S000474"
286.7932444956028,3,"S000474"
309.53511440604063,4,"S000474"
328.2832447469134,5,"S000474"
309.4271180666021,6,"S000474"
318.50972104235444,7,"S000474"
361.89871785452044,8,"S000474"
364.1770219017208,9,"S000474"
260.4992850227677,0,"S000475"
240.5723171840984,1,"S000475"
263.315944302772,2,"S000475"
251.04895660502956,3,"S000475"
261.92584026375204,4,"S000475"
298.94541960259266,5,"S000475"
271.4172165513529,6,"S000475"
298.6754102091177,7,"S000475"
242.03100840365116,8,"S000475"
282.287594991193,9,"S000475"
213.89419752337022,0,"S000476"
287.63322972000515,1,"S000476"
250.3956488284557,2,"S000476"
260.8169961379559,3,"S000476"
260.02675027041903,4,"S000476"
267.8470882861729,5,"S000476"
262.68575977163516,6,"S000476"
201.3552554654334,7,"S000476"
266.91403560093465,8,"S000476"
303.72499371633694,9,"S000476"
206.30151901684016,0,"S000477"
227.82652717670575,1,"S000477"
238.95459692924595,2,"S000477"
280.51862957710296,3,"S000477"
233.62763954572904,4,"S000477"
257.92881565359005,5,"S000477"
229.7365944324588,6,"S000477"
218.6392682924171,7,"S000477"
273.1104115660812,8,"S000477"
306.1993092577862,9,"S000477"
351.67540355708763,0,"S000478"
339.45706363344596,1,"S000478"
361.9569857250731,2,"S000478"
413.3022799741037,3,"S000478"
422.4380920490572,4,"S000478"
449.51629590254794,5,"S000478"
484.85293057990026,6,"S000478"
506.50971741595447,7,"S000478"
552.9032171352093,8,"S000478"
631.9820515703345,9,"S000478"
238.65157416677692,0,"S000479"
224.31693852179828,1,"S000479"
214.4795260547492,2,"S000479"
221.16717113699252,3,"S000479"
241.12216610834645,4,"S000479"
241.7542015877895,5,"S000479"
291.0816806245641,6,"S000479"
238.60902167522784,7,"S000479"
276.0857692674567,8,"S000479"
269.2701804054203,9,"S000479"
195.43188010113116,0,"S000480"
217.40079494973588,1,"S000480"
198.67235587047102,2,"S000480"
193.89489370949755,3,"S000480"
220.7004206172855,4,"S000480"
250.74282320309217,5,"S000480"
245.9165895679459,6,"S000480"
236.6277522579733,7,"S000480"
205.9873132778076,8,"S000480"
238.17807542712023,9,"S000480"
264.20961980523936,0,"S000481"
265.4034798081972,1,"S000481"
251.3106806970173,2,"S000481"
323.78657707998553,3,"S000481"
329.20854229812795,4,"S000481"
332.47044395604246,5,"S000481"
371.04770245684864,6,"S000481"
383.41453627201184,7,"S000481"
335.93344494749186,8,"S000481"
384.33399816654037,9,"S000481"
246.97463376958706,0,"S000482"
228.96354576999406,1,"S000482"
257.31667325430084,2,"S000482"
232.18262742241367,3,"S000482"
277.1151390675909,4,"S000482"
327.1453381634063,5,"S000482"
269.06118953219556,6,"S000482"
299.63976780013155,7,"S000482"
308.05983629710545,8,"S000482"
330.5392386581438,9,"S000482"
